Indent_ID,Truck_Number,Date_of_Receiving,Entering_Time,Exiting_Time,Customer_ID,Cluster_ID,Entering_Storage_Time,Exiting_Storage_Time,Truck_Capacity
INDENT7601,Cluster1_Truck17,2023-01-25,2023-01-25 06:00:00,2023-01-25 10:00:00,Customer1601,Cluster1,2023-01-25 20:00:00,2023-01-26 02:00:00,160.0
INDENT10301,Cluster1_Truck17,2022-02-22,2022-02-22 07:00:00,2022-02-22 11:00:00,Customer301,Cluster1,2022-02-22 19:00:00,2022-02-22 23:00:00,160.0
INDENT3304,Cluster4_Truck64,2022-03-29,2022-03-29 06:00:00,2022-03-29 12:00:00,Customer1304,Cluster4,2022-03-29 19:00:00,2022-03-30 01:00:00,220.0
INDENT3404,Cluster4_Truck64,2023-09-17,2023-09-17 08:00:00,2023-09-17 15:00:00,Customer1404,Cluster4,2023-09-17 18:00:00,2023-09-18 00:00:00,220.0
INDENT3504,Cluster4_Truck64,2023-07-31,2023-07-31 07:00:00,2023-07-31 09:00:00,Customer1504,Cluster4,2023-07-31 18:00:00,2023-07-31 19:00:00,220.0
INDENT10404,Cluster4_Truck64,2023-10-21,2023-10-21 10:00:00,2023-10-21 17:00:00,Customer404,Cluster4,2023-10-21 20:00:00,2023-10-22 02:00:00,220.0
INDENT10504,Cluster4_Truck64,2022-08-17,2022-08-17 07:00:00,2022-08-17 08:00:00,Customer504,Cluster4,2022-08-17 19:00:00,2022-08-18 00:00:00,220.0
INDENT10804,Cluster4_Truck64,2023-08-05,2023-08-05 07:00:00,2023-08-05 13:00:00,Customer804,Cluster4,2023-08-05 17:00:00,2023-08-05 20:00:00,220.0
INDENT3321,Cluster21_Truck401,2022-07-09,2022-07-09 10:00:00,2022-07-09 15:00:00,Customer1321,Cluster21,2022-07-09 20:00:00,2022-07-10 03:00:00,260.0
INDENT3821,Cluster21_Truck401,2023-05-01,2023-05-01 08:00:00,2023-05-01 13:00:00,Customer1821,Cluster21,2023-05-01 17:00:00,2023-05-01 23:00:00,260.0
INDENT10421,Cluster21_Truck401,2022-01-01,2022-01-01 10:00:00,2022-01-01 13:00:00,Customer421,Cluster21,2022-01-01 19:00:00,2022-01-02 01:00:00,260.0
INDENT11621,Cluster21_Truck401,2022-08-07,2022-08-07 06:00:00,2022-08-07 12:00:00,Customer1621,Cluster21,2022-08-07 18:00:00,2022-08-07 22:00:00,260.0
INDENT13921,Cluster21_Truck401,2023-09-30,2023-09-30 09:00:00,2023-09-30 15:00:00,Customer1921,Cluster21,2023-09-30 16:00:00,2023-09-30 20:00:00,260.0
INDENT15621,Cluster21_Truck401,2022-09-01,2022-09-01 07:00:00,2022-09-01 08:00:00,Customer1621,Cluster21,2022-09-01 16:00:00,2022-09-01 21:00:00,260.0
INDENT16421,Cluster21_Truck401,2022-12-10,2022-12-10 07:00:00,2022-12-10 10:00:00,Customer421,Cluster21,2022-12-10 20:00:00,2022-12-11 00:00:00,260.0
INDENT3324,Cluster24_Truck480,2022-04-13,2022-04-13 08:00:00,2022-04-13 16:00:00,Customer1324,Cluster24,2022-04-13 17:00:00,2022-04-13 22:00:00,320.0
INDENT7224,Cluster24_Truck480,2022-05-24,2022-05-24 10:00:00,2022-05-24 18:00:00,Customer1224,Cluster24,2022-05-24 20:00:00,2022-05-24 23:00:00,320.0
INDENT10424,Cluster24_Truck480,2023-06-07,2023-06-07 08:00:00,2023-06-07 11:00:00,Customer424,Cluster24,2023-06-07 16:00:00,2023-06-07 18:00:00,320.0
INDENT10824,Cluster24_Truck480,2023-05-05,2023-05-05 09:00:00,2023-05-05 13:00:00,Customer824,Cluster24,2023-05-05 18:00:00,2023-05-06 01:00:00,320.0
INDENT12024,Cluster24_Truck480,2023-01-19,2023-01-19 08:00:00,2023-01-19 15:00:00,Customer24,Cluster24,2023-01-19 20:00:00,2023-01-20 00:00:00,320.0
INDENT13024,Cluster24_Truck480,2023-11-21,2023-11-21 07:00:00,2023-11-21 08:00:00,Customer1024,Cluster24,2023-11-21 19:00:00,2023-11-22 00:00:00,320.0
INDENT14324,Cluster24_Truck480,2023-06-06,2023-06-06 10:00:00,2023-06-06 16:00:00,Customer324,Cluster24,2023-06-06 20:00:00,2023-06-07 04:00:00,320.0
INDENT16124,Cluster24_Truck480,2023-11-15,2023-11-15 09:00:00,2023-11-15 10:00:00,Customer124,Cluster24,2023-11-15 18:00:00,2023-11-15 20:00:00,320.0
INDENT3328,Cluster28_Truck545,2022-06-27,2022-06-27 10:00:00,2022-06-27 15:00:00,Customer1328,Cluster28,2022-06-27 18:00:00,2022-06-27 20:00:00,310.0
INDENT8128,Cluster28_Truck545,2022-06-12,2022-06-12 06:00:00,2022-06-12 11:00:00,Customer128,Cluster28,2022-06-12 20:00:00,2022-06-13 02:00:00,310.0
INDENT9428,Cluster28_Truck545,2022-11-22,2022-11-22 06:00:00,2022-11-22 10:00:00,Customer1428,Cluster28,2022-11-22 18:00:00,2022-11-23 01:00:00,310.0
INDENT11028,Cluster28_Truck545,2023-01-31,2023-01-31 10:00:00,2023-01-31 18:00:00,Customer1028,Cluster28,2023-01-31 16:00:00,2023-01-31 19:00:00,310.0
INDENT11628,Cluster28_Truck545,2022-04-11,2022-04-11 07:00:00,2022-04-11 10:00:00,Customer1628,Cluster28,2022-04-11 19:00:00,2022-04-11 20:00:00,310.0
INDENT12628,Cluster28_Truck545,2022-10-22,2022-10-22 07:00:00,2022-10-22 10:00:00,Customer628,Cluster28,2022-10-22 20:00:00,2022-10-22 21:00:00,310.0
INDENT15328,Cluster28_Truck545,2022-09-22,2022-09-22 06:00:00,2022-09-22 08:00:00,Customer1328,Cluster28,2022-09-22 16:00:00,2022-09-22 19:00:00,310.0
INDENT3330,Cluster30_Truck584,2023-03-07,2023-03-07 06:00:00,2023-03-07 10:00:00,Customer1330,Cluster30,2023-03-07 16:00:00,2023-03-07 22:00:00,270.0
INDENT6030,Cluster30_Truck584,2023-05-26,2023-05-26 08:00:00,2023-05-26 15:00:00,Customer30,Cluster30,2023-05-26 16:00:00,2023-05-27 00:00:00,270.0
INDENT9830,Cluster30_Truck584,2023-06-17,2023-06-17 06:00:00,2023-06-17 10:00:00,Customer1830,Cluster30,2023-06-17 18:00:00,2023-06-17 19:00:00,270.0
INDENT12330,Cluster30_Truck584,2022-04-17,2022-04-17 09:00:00,2022-04-17 14:00:00,Customer330,Cluster30,2022-04-17 18:00:00,2022-04-17 22:00:00,270.0
INDENT15430,Cluster30_Truck584,2023-09-03,2023-09-03 08:00:00,2023-09-03 13:00:00,Customer1430,Cluster30,2023-09-03 19:00:00,2023-09-03 21:00:00,270.0
INDENT16430,Cluster30_Truck584,2022-02-13,2022-02-13 10:00:00,2022-02-13 14:00:00,Customer430,Cluster30,2022-02-13 16:00:00,2022-02-13 23:00:00,270.0
INDENT17230,Cluster30_Truck584,2023-09-28,2023-09-28 08:00:00,2023-09-28 14:00:00,Customer1230,Cluster30,2023-09-28 18:00:00,2023-09-29 01:00:00,270.0
INDENT3336,Cluster36_Truck718,2023-07-22,2023-07-22 10:00:00,2023-07-22 16:00:00,Customer1336,Cluster36,2023-07-22 20:00:00,2023-07-23 03:00:00,340.0
INDENT5336,Cluster36_Truck718,2023-08-05,2023-08-05 07:00:00,2023-08-05 11:00:00,Customer1336,Cluster36,2023-08-05 17:00:00,2023-08-05 18:00:00,340.0
INDENT5536,Cluster36_Truck718,2022-03-21,2022-03-21 06:00:00,2022-03-21 10:00:00,Customer1536,Cluster36,2022-03-21 18:00:00,2022-03-22 00:00:00,340.0
INDENT6536,Cluster36_Truck718,2023-07-28,2023-07-28 06:00:00,2023-07-28 13:00:00,Customer536,Cluster36,2023-07-28 19:00:00,2023-07-29 01:00:00,340.0
INDENT8036,Cluster36_Truck718,2022-11-14,2022-11-14 09:00:00,2022-11-14 14:00:00,Customer36,Cluster36,2022-11-14 18:00:00,2022-11-14 22:00:00,340.0
INDENT13536,Cluster36_Truck718,2023-10-14,2023-10-14 09:00:00,2023-10-14 13:00:00,Customer1536,Cluster36,2023-10-14 16:00:00,2023-10-14 21:00:00,340.0
INDENT13936,Cluster36_Truck718,2023-06-13,2023-06-13 08:00:00,2023-06-13 13:00:00,Customer1936,Cluster36,2023-06-13 18:00:00,2023-06-13 23:00:00,340.0
INDENT15136,Cluster36_Truck718,2023-04-06,2023-04-06 07:00:00,2023-04-06 11:00:00,Customer1136,Cluster36,2023-04-06 19:00:00,2023-04-07 03:00:00,340.0
INDENT16436,Cluster36_Truck718,2022-06-24,2022-06-24 09:00:00,2022-06-24 17:00:00,Customer436,Cluster36,2022-06-24 19:00:00,2022-06-24 22:00:00,340.0
INDENT17736,Cluster36_Truck718,2022-11-12,2022-11-12 06:00:00,2022-11-12 07:00:00,Customer1736,Cluster36,2022-11-12 17:00:00,2022-11-13 01:00:00,340.0
INDENT3341,Cluster41_Truck807,2022-02-24,2022-02-24 06:00:00,2022-02-24 14:00:00,Customer1341,Cluster41,2022-02-24 16:00:00,2022-02-24 19:00:00,260.0
INDENT8441,Cluster41_Truck807,2022-09-01,2022-09-01 07:00:00,2022-09-01 09:00:00,Customer441,Cluster41,2022-09-01 19:00:00,2022-09-01 22:00:00,260.0
INDENT10041,Cluster41_Truck807,2023-01-28,2023-01-28 06:00:00,2023-01-28 14:00:00,Customer41,Cluster41,2023-01-28 17:00:00,2023-01-29 01:00:00,260.0
INDENT12241,Cluster41_Truck807,2022-05-01,2022-05-01 09:00:00,2022-05-01 17:00:00,Customer241,Cluster41,2022-05-01 17:00:00,2022-05-01 20:00:00,260.0
INDENT13841,Cluster41_Truck807,2022-09-17,2022-09-17 08:00:00,2022-09-17 12:00:00,Customer1841,Cluster41,2022-09-17 19:00:00,2022-09-17 21:00:00,260.0
INDENT17241,Cluster41_Truck807,2023-07-15,2023-07-15 07:00:00,2023-07-15 15:00:00,Customer1241,Cluster41,2023-07-15 20:00:00,2023-07-16 00:00:00,260.0
INDENT17641,Cluster41_Truck807,2022-06-15,2022-06-15 09:00:00,2022-06-15 16:00:00,Customer1641,Cluster41,2022-06-15 17:00:00,2022-06-16 01:00:00,260.0
INDENT3345,Cluster45_Truck886,2023-04-02,2023-04-02 07:00:00,2023-04-02 10:00:00,Customer1345,Cluster45,2023-04-02 17:00:00,2023-04-02 20:00:00,240.0
INDENT7445,Cluster45_Truck886,2023-12-17,2023-12-17 07:00:00,2023-12-17 09:00:00,Customer1445,Cluster45,2023-12-17 20:00:00,2023-12-18 02:00:00,240.0
INDENT10245,Cluster45_Truck886,2022-02-14,2022-02-14 09:00:00,2022-02-14 15:00:00,Customer245,Cluster45,2022-02-14 19:00:00,2022-02-14 22:00:00,240.0
INDENT11045,Cluster45_Truck886,2023-03-08,2023-03-08 09:00:00,2023-03-08 15:00:00,Customer1045,Cluster45,2023-03-08 17:00:00,2023-03-08 18:00:00,240.0
INDENT13845,Cluster45_Truck886,2022-07-02,2022-07-02 10:00:00,2022-07-02 17:00:00,Customer1845,Cluster45,2022-07-02 19:00:00,2022-07-03 00:00:00,240.0
INDENT15345,Cluster45_Truck886,2022-12-19,2022-12-19 08:00:00,2022-12-19 13:00:00,Customer1345,Cluster45,2022-12-19 16:00:00,2022-12-19 18:00:00,240.0
INDENT15845,Cluster45_Truck886,2023-09-05,2023-09-05 08:00:00,2023-09-05 10:00:00,Customer1845,Cluster45,2023-09-05 17:00:00,2023-09-05 20:00:00,240.0
INDENT3350,Cluster50_Truck985,2022-10-13,2022-10-13 08:00:00,2022-10-13 16:00:00,Customer1350,Cluster50,2022-10-13 20:00:00,2022-10-13 22:00:00,330.0
INDENT3450,Cluster50_Truck985,2022-07-07,2022-07-07 09:00:00,2022-07-07 14:00:00,Customer1450,Cluster50,2022-07-07 17:00:00,2022-07-08 00:00:00,330.0
INDENT8750,Cluster50_Truck985,2022-05-24,2022-05-24 08:00:00,2022-05-24 10:00:00,Customer750,Cluster50,2022-05-24 16:00:00,2022-05-24 22:00:00,330.0
INDENT10250,Cluster50_Truck985,2022-06-16,2022-06-16 06:00:00,2022-06-16 14:00:00,Customer250,Cluster50,2022-06-16 17:00:00,2022-06-16 19:00:00,330.0
INDENT10350,Cluster50_Truck985,2023-04-01,2023-04-01 10:00:00,2023-04-01 18:00:00,Customer350,Cluster50,2023-04-01 18:00:00,2023-04-01 23:00:00,330.0
INDENT14450,Cluster50_Truck985,2022-04-19,2022-04-19 07:00:00,2022-04-19 14:00:00,Customer450,Cluster50,2022-04-19 16:00:00,2022-04-19 22:00:00,330.0
INDENT17850,Cluster50_Truck985,2022-12-27,2022-12-27 07:00:00,2022-12-27 10:00:00,Customer1850,Cluster50,2022-12-27 19:00:00,2022-12-27 21:00:00,330.0
INDENT3351,Cluster51_Truck1011,2022-06-06,2022-06-06 06:00:00,2022-06-06 10:00:00,Customer1351,Cluster51,2022-06-06 20:00:00,2022-06-07 02:00:00,160.0
INDENT6351,Cluster51_Truck1011,2022-10-05,2022-10-05 10:00:00,2022-10-05 15:00:00,Customer351,Cluster51,2022-10-05 20:00:00,2022-10-06 00:00:00,160.0
INDENT13951,Cluster51_Truck1011,2023-03-17,2023-03-17 08:00:00,2023-03-17 09:00:00,Customer1951,Cluster51,2023-03-17 18:00:00,2023-03-17 23:00:00,160.0
INDENT17951,Cluster51_Truck1011,2023-05-13,2023-05-13 10:00:00,2023-05-13 14:00:00,Customer1951,Cluster51,2023-05-13 16:00:00,2023-05-13 21:00:00,160.0
INDENT3364,Cluster64_Truck1277,2022-02-27,2022-02-27 09:00:00,2022-02-27 15:00:00,Customer1364,Cluster64,2022-02-27 20:00:00,2022-02-27 21:00:00,420.0
INDENT3864,Cluster64_Truck1277,2022-07-07,2022-07-07 09:00:00,2022-07-07 17:00:00,Customer1864,Cluster64,2022-07-07 17:00:00,2022-07-07 20:00:00,420.0
INDENT9964,Cluster64_Truck1277,2022-11-19,2022-11-19 08:00:00,2022-11-19 09:00:00,Customer1964,Cluster64,2022-11-19 16:00:00,2022-11-19 20:00:00,420.0
INDENT10164,Cluster64_Truck1277,2022-11-06,2022-11-06 09:00:00,2022-11-06 13:00:00,Customer164,Cluster64,2022-11-06 19:00:00,2022-11-07 02:00:00,420.0
INDENT11164,Cluster64_Truck1277,2023-04-12,2023-04-12 08:00:00,2023-04-12 16:00:00,Customer1164,Cluster64,2023-04-12 18:00:00,2023-04-12 22:00:00,420.0
INDENT11864,Cluster64_Truck1277,2023-08-04,2023-08-04 07:00:00,2023-08-04 09:00:00,Customer1864,Cluster64,2023-08-04 17:00:00,2023-08-04 18:00:00,420.0
INDENT12064,Cluster64_Truck1277,2023-09-08,2023-09-08 07:00:00,2023-09-08 12:00:00,Customer64,Cluster64,2023-09-08 16:00:00,2023-09-08 18:00:00,420.0
INDENT12964,Cluster64_Truck1277,2023-09-21,2023-09-21 06:00:00,2023-09-21 10:00:00,Customer964,Cluster64,2023-09-21 20:00:00,2023-09-21 23:00:00,420.0
INDENT14064,Cluster64_Truck1277,2022-02-06,2022-02-06 07:00:00,2022-02-06 09:00:00,Customer64,Cluster64,2022-02-06 19:00:00,2022-02-07 03:00:00,420.0
INDENT14164,Cluster64_Truck1277,2022-06-20,2022-06-20 07:00:00,2022-06-20 15:00:00,Customer164,Cluster64,2022-06-20 18:00:00,2022-06-20 22:00:00,420.0
INDENT16464,Cluster64_Truck1277,2022-04-13,2022-04-13 06:00:00,2022-04-13 08:00:00,Customer464,Cluster64,2022-04-13 18:00:00,2022-04-13 21:00:00,420.0
INDENT17964,Cluster64_Truck1277,2023-09-25,2023-09-25 08:00:00,2023-09-25 10:00:00,Customer1964,Cluster64,2023-09-25 19:00:00,2023-09-25 22:00:00,420.0
INDENT3368,Cluster68_Truck1352,2022-10-11,2022-10-11 10:00:00,2022-10-11 13:00:00,Customer1368,Cluster68,2022-10-11 16:00:00,2022-10-11 18:00:00,520.0
INDENT4268,Cluster68_Truck1352,2022-07-18,2022-07-18 07:00:00,2022-07-18 14:00:00,Customer268,Cluster68,2022-07-18 17:00:00,2022-07-18 21:00:00,520.0
INDENT5668,Cluster68_Truck1352,2022-07-05,2022-07-05 10:00:00,2022-07-05 14:00:00,Customer1668,Cluster68,2022-07-05 16:00:00,2022-07-05 21:00:00,520.0
INDENT6568,Cluster68_Truck1352,2022-06-28,2022-06-28 09:00:00,2022-06-28 14:00:00,Customer568,Cluster68,2022-06-28 20:00:00,2022-06-29 03:00:00,520.0
INDENT7268,Cluster68_Truck1352,2022-06-29,2022-06-29 06:00:00,2022-06-29 11:00:00,Customer1268,Cluster68,2022-06-29 17:00:00,2022-06-29 20:00:00,520.0
INDENT9568,Cluster68_Truck1352,2022-01-04,2022-01-04 06:00:00,2022-01-04 09:00:00,Customer1568,Cluster68,2022-01-04 16:00:00,2022-01-04 22:00:00,520.0
INDENT10368,Cluster68_Truck1352,2023-11-15,2023-11-15 08:00:00,2023-11-15 14:00:00,Customer368,Cluster68,2023-11-15 19:00:00,2023-11-16 02:00:00,520.0
INDENT12068,Cluster68_Truck1352,2022-12-14,2022-12-14 07:00:00,2022-12-14 14:00:00,Customer68,Cluster68,2022-12-14 17:00:00,2022-12-14 18:00:00,520.0
INDENT13168,Cluster68_Truck1352,2022-12-02,2022-12-02 10:00:00,2022-12-02 12:00:00,Customer1168,Cluster68,2022-12-02 17:00:00,2022-12-02 22:00:00,520.0
INDENT14068,Cluster68_Truck1352,2023-02-11,2023-02-11 08:00:00,2023-02-11 12:00:00,Customer68,Cluster68,2023-02-11 20:00:00,2023-02-11 23:00:00,520.0
INDENT14468,Cluster68_Truck1352,2022-09-19,2022-09-19 09:00:00,2022-09-19 14:00:00,Customer468,Cluster68,2022-09-19 17:00:00,2022-09-19 23:00:00,520.0
INDENT14768,Cluster68_Truck1352,2023-03-12,2023-03-12 09:00:00,2023-03-12 10:00:00,Customer768,Cluster68,2023-03-12 19:00:00,2023-03-13 02:00:00,520.0
INDENT16868,Cluster68_Truck1352,2022-08-27,2022-08-27 10:00:00,2022-08-27 12:00:00,Customer868,Cluster68,2022-08-27 18:00:00,2022-08-27 21:00:00,520.0
INDENT3380,Cluster80_Truck1593,2023-11-14,2023-11-14 07:00:00,2023-11-14 09:00:00,Customer1380,Cluster80,2023-11-14 20:00:00,2023-11-14 22:00:00,150.0
INDENT6180,Cluster80_Truck1593,2023-10-18,2023-10-18 10:00:00,2023-10-18 14:00:00,Customer180,Cluster80,2023-10-18 19:00:00,2023-10-19 01:00:00,150.0
INDENT9180,Cluster80_Truck1593,2023-06-05,2023-06-05 09:00:00,2023-06-05 14:00:00,Customer1180,Cluster80,2023-06-05 18:00:00,2023-06-05 21:00:00,150.0
INDENT13680,Cluster80_Truck1593,2023-01-31,2023-01-31 08:00:00,2023-01-31 11:00:00,Customer1680,Cluster80,2023-01-31 18:00:00,2023-02-01 00:00:00,150.0
INDENT3381,Cluster81_Truck1603,2023-01-19,2023-01-19 08:00:00,2023-01-19 09:00:00,Customer1381,Cluster81,2023-01-19 16:00:00,2023-01-19 20:00:00,380.0
INDENT4381,Cluster81_Truck1603,2022-11-28,2022-11-28 07:00:00,2022-11-28 10:00:00,Customer381,Cluster81,2022-11-28 17:00:00,2022-11-28 22:00:00,380.0
INDENT10281,Cluster81_Truck1603,2023-08-29,2023-08-29 09:00:00,2023-08-29 12:00:00,Customer281,Cluster81,2023-08-29 17:00:00,2023-08-29 19:00:00,380.0
INDENT10681,Cluster81_Truck1603,2023-09-18,2023-09-18 07:00:00,2023-09-18 10:00:00,Customer681,Cluster81,2023-09-18 20:00:00,2023-09-18 23:00:00,380.0
INDENT12181,Cluster81_Truck1603,2023-03-29,2023-03-29 10:00:00,2023-03-29 16:00:00,Customer181,Cluster81,2023-03-29 19:00:00,2023-03-29 20:00:00,380.0
INDENT12281,Cluster81_Truck1603,2022-11-01,2022-11-01 06:00:00,2022-11-01 14:00:00,Customer281,Cluster81,2022-11-01 16:00:00,2022-11-01 19:00:00,380.0
INDENT12581,Cluster81_Truck1603,2023-02-10,2023-02-10 09:00:00,2023-02-10 16:00:00,Customer581,Cluster81,2023-02-10 20:00:00,2023-02-11 03:00:00,380.0
INDENT14381,Cluster81_Truck1603,2022-11-19,2022-11-19 08:00:00,2022-11-19 09:00:00,Customer381,Cluster81,2022-11-19 20:00:00,2022-11-19 22:00:00,380.0
INDENT16181,Cluster81_Truck1603,2023-06-27,2023-06-27 10:00:00,2023-06-27 16:00:00,Customer181,Cluster81,2023-06-27 18:00:00,2023-06-27 19:00:00,380.0
INDENT3382,Cluster82_Truck1626,2023-03-18,2023-03-18 08:00:00,2023-03-18 15:00:00,Customer1382,Cluster82,2023-03-18 16:00:00,2023-03-18 20:00:00,360.0
INDENT4282,Cluster82_Truck1626,2022-12-21,2022-12-21 09:00:00,2022-12-21 13:00:00,Customer282,Cluster82,2022-12-21 20:00:00,2022-12-21 23:00:00,360.0
INDENT6882,Cluster82_Truck1626,2022-03-05,2022-03-05 06:00:00,2022-03-05 09:00:00,Customer882,Cluster82,2022-03-05 20:00:00,2022-03-05 22:00:00,360.0
INDENT8182,Cluster82_Truck1626,2022-07-22,2022-07-22 07:00:00,2022-07-22 13:00:00,Customer182,Cluster82,2022-07-22 20:00:00,2022-07-22 21:00:00,360.0
INDENT10482,Cluster82_Truck1626,2022-06-24,2022-06-24 06:00:00,2022-06-24 10:00:00,Customer482,Cluster82,2022-06-24 18:00:00,2022-06-24 21:00:00,360.0
INDENT12482,Cluster82_Truck1626,2023-12-05,2023-12-05 10:00:00,2023-12-05 14:00:00,Customer482,Cluster82,2023-12-05 16:00:00,2023-12-05 18:00:00,360.0
INDENT14882,Cluster82_Truck1626,2022-08-30,2022-08-30 08:00:00,2022-08-30 10:00:00,Customer882,Cluster82,2022-08-30 16:00:00,2022-08-30 23:00:00,360.0
INDENT14982,Cluster82_Truck1626,2022-07-28,2022-07-28 10:00:00,2022-07-28 18:00:00,Customer982,Cluster82,2022-07-28 18:00:00,2022-07-28 23:00:00,360.0
INDENT15182,Cluster82_Truck1626,2022-01-19,2022-01-19 08:00:00,2022-01-19 10:00:00,Customer1182,Cluster82,2022-01-19 16:00:00,2022-01-19 19:00:00,360.0
INDENT3383,Cluster83_Truck1651,2022-02-25,2022-02-25 09:00:00,2022-02-25 17:00:00,Customer1383,Cluster83,2022-02-25 17:00:00,2022-02-25 23:00:00,240.0
INDENT6383,Cluster83_Truck1651,2022-12-01,2022-12-01 09:00:00,2022-12-01 13:00:00,Customer383,Cluster83,2022-12-01 19:00:00,2022-12-02 02:00:00,240.0
INDENT8183,Cluster83_Truck1651,2023-09-06,2023-09-06 09:00:00,2023-09-06 17:00:00,Customer183,Cluster83,2023-09-06 16:00:00,2023-09-06 18:00:00,240.0
INDENT8283,Cluster83_Truck1651,2022-08-01,2022-08-01 06:00:00,2022-08-01 14:00:00,Customer283,Cluster83,2022-08-01 20:00:00,2022-08-02 03:00:00,240.0
INDENT11583,Cluster83_Truck1651,2023-07-20,2023-07-20 07:00:00,2023-07-20 15:00:00,Customer1583,Cluster83,2023-07-20 16:00:00,2023-07-20 22:00:00,240.0
INDENT13483,Cluster83_Truck1651,2022-02-26,2022-02-26 06:00:00,2022-02-26 14:00:00,Customer1483,Cluster83,2022-02-26 16:00:00,2022-02-26 21:00:00,240.0
INDENT3389,Cluster89_Truck1780,2023-09-09,2023-09-09 06:00:00,2023-09-09 07:00:00,Customer1389,Cluster89,2023-09-09 17:00:00,2023-09-09 19:00:00,390.0
INDENT5489,Cluster89_Truck1780,2022-10-16,2022-10-16 08:00:00,2022-10-16 15:00:00,Customer1489,Cluster89,2022-10-16 17:00:00,2022-10-16 21:00:00,390.0
INDENT6289,Cluster89_Truck1780,2023-05-28,2023-05-28 08:00:00,2023-05-28 16:00:00,Customer289,Cluster89,2023-05-28 17:00:00,2023-05-28 21:00:00,390.0
INDENT6389,Cluster89_Truck1780,2023-02-01,2023-02-01 09:00:00,2023-02-01 13:00:00,Customer389,Cluster89,2023-02-01 17:00:00,2023-02-01 19:00:00,390.0
INDENT6589,Cluster89_Truck1780,2023-09-25,2023-09-25 08:00:00,2023-09-25 11:00:00,Customer589,Cluster89,2023-09-25 18:00:00,2023-09-26 01:00:00,390.0
INDENT7689,Cluster89_Truck1780,2022-03-29,2022-03-29 06:00:00,2022-03-29 11:00:00,Customer1689,Cluster89,2022-03-29 17:00:00,2022-03-29 18:00:00,390.0
INDENT10589,Cluster89_Truck1780,2023-10-23,2023-10-23 10:00:00,2023-10-23 17:00:00,Customer589,Cluster89,2023-10-23 16:00:00,2023-10-23 23:00:00,390.0
INDENT12189,Cluster89_Truck1780,2022-07-03,2022-07-03 06:00:00,2022-07-03 08:00:00,Customer189,Cluster89,2022-07-03 17:00:00,2022-07-03 19:00:00,390.0
INDENT15789,Cluster89_Truck1780,2022-11-14,2022-11-14 06:00:00,2022-11-14 09:00:00,Customer1789,Cluster89,2022-11-14 19:00:00,2022-11-14 23:00:00,390.0
INDENT17889,Cluster89_Truck1780,2022-02-08,2022-02-08 10:00:00,2022-02-08 12:00:00,Customer1889,Cluster89,2022-02-08 18:00:00,2022-02-08 22:00:00,390.0
INDENT3392,Cluster92_Truck1837,2022-03-10,2022-03-10 09:00:00,2022-03-10 14:00:00,Customer1392,Cluster92,2022-03-10 20:00:00,2022-03-11 03:00:00,160.0
INDENT7392,Cluster92_Truck1837,2023-03-26,2023-03-26 10:00:00,2023-03-26 15:00:00,Customer1392,Cluster92,2023-03-26 16:00:00,2023-03-26 19:00:00,160.0
INDENT13092,Cluster92_Truck1837,2023-07-07,2023-07-07 08:00:00,2023-07-07 13:00:00,Customer1092,Cluster92,2023-07-07 19:00:00,2023-07-07 20:00:00,160.0
INDENT15492,Cluster92_Truck1837,2022-08-06,2022-08-06 10:00:00,2022-08-06 11:00:00,Customer1492,Cluster92,2022-08-06 17:00:00,2022-08-06 19:00:00,160.0
INDENT17992,Cluster92_Truck1837,2023-09-23,2023-09-23 09:00:00,2023-09-23 11:00:00,Customer1992,Cluster92,2023-09-23 18:00:00,2023-09-23 22:00:00,160.0
INDENT3394,Cluster94_Truck1878,2023-01-26,2023-01-26 09:00:00,2023-01-26 10:00:00,Customer1394,Cluster94,2023-01-26 17:00:00,2023-01-27 01:00:00,220.0
INDENT7594,Cluster94_Truck1878,2022-01-02,2022-01-02 10:00:00,2022-01-02 17:00:00,Customer1594,Cluster94,2022-01-02 19:00:00,2022-01-03 01:00:00,220.0
INDENT7994,Cluster94_Truck1878,2022-10-03,2022-10-03 08:00:00,2022-10-03 14:00:00,Customer1994,Cluster94,2022-10-03 19:00:00,2022-10-04 03:00:00,220.0
INDENT10694,Cluster94_Truck1878,2023-03-28,2023-03-28 08:00:00,2023-03-28 13:00:00,Customer694,Cluster94,2023-03-28 19:00:00,2023-03-29 00:00:00,220.0
INDENT12894,Cluster94_Truck1878,2023-06-22,2023-06-22 09:00:00,2023-06-22 10:00:00,Customer894,Cluster94,2023-06-22 20:00:00,2023-06-22 23:00:00,220.0
INDENT16994,Cluster94_Truck1878,2022-07-25,2022-07-25 06:00:00,2022-07-25 09:00:00,Customer994,Cluster94,2022-07-25 17:00:00,2022-07-25 19:00:00,220.0
INDENT3406,Cluster6_Truck115,2023-04-05,2023-04-05 09:00:00,2023-04-05 12:00:00,Customer1406,Cluster6,2023-04-05 17:00:00,2023-04-05 19:00:00,320.0
INDENT4606,Cluster6_Truck115,2023-12-02,2023-12-02 10:00:00,2023-12-02 17:00:00,Customer606,Cluster6,2023-12-02 19:00:00,2023-12-02 23:00:00,320.0
INDENT8406,Cluster6_Truck115,2023-01-17,2023-01-17 08:00:00,2023-01-17 13:00:00,Customer406,Cluster6,2023-01-17 20:00:00,2023-01-18 03:00:00,320.0
